reg.nr,Dynasti,Myntort och årtal,AD,gram,kondition,"""fynd""","""fynd""",Hegria Date,Date Range 1,Date Range 2,Hegria Date 2,Date range 1,Date Range 2,Hegria Date 3,Date Range 1,Date Range 2,Hegria Date 4,Date Range 1,Date Range 2
0,Ab2,mint? 24[3] or 24[6],0,0.58,f 2n,,273,243,857,858,246,860,861,0,,,0,,
0,Ab2,mint? [24]6,0,0.4,f,,130,246,860,861,0,,,0,,,0,,
0,Ab2,mint? [24]6,0,0.31,f,,69,246,860,861,0,,,0,,,0,,
0,Ab2,mint? [233?47],0,0.74,f,,130,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? 2[33?47],0,0.72,f 1h1n,,320,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? [233?47],0,0.7,f,,171,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? [233?47],0,0.67,f,,127,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? 2[33?47],0,0.6,f,,378,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? [233?47],0,0.6,f 1n,,179,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? 2[33?47],0,0.59,f,,130,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? [233?47],0,0.57,f,,343,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? [233?47],0,0.52,f 3n,,133,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? [233?47],0,0.49,f,,187,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? 2[33?47],0,0.46,fh,,265,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? [233?47],0,0.44,f,,127,233,847,848,247,861,862,0,,,0,,
0,Ab2,mint? (240?47),0,1,f 1n,,379,240,854,855,247,861,862,0,,,0,,
0,Ab2,mint? [240?47],0,0.7,f 5n,,148,240,854,855,247,861,862,0,,,0,,
0,Ab2,mint? [2]4[4] or [2]4[7],0,0.4,f 1n,,317,244,858,859,247,861,862,0,,,0,,
0,Ab2,mint? (247),0,1.79,f 1n,,196,247,861,862,0,,,0,,,0,,
0,Ab2,mint? [2]47,0,1.24,f 1n,,148,247,861,862,0,,,0,,,0,,
0,Ab2,mint? [24]7,0,0.53,f,,48,247,861,862,0,,,0,,,0,,
0,Ab2,"mint? [219?35,248]",0,0.51,f,,151,219,834,835,235,849,850,248,862,863,0,,
0,Ab2,mint? [22]8?[24]8,0,0.35,f,,67,228,842,843,248,862,863,0,,,0,,
0,Ab2,"mint? xx8 (228,238,248)",0,0.25,f,,193,228,842,843,238,852,853,248,862,863,0,,
0,Ab2,"mint? 24[2,5,8]",0,0.76,f,,66,242,856,857,245,859,860,248,862,863,0,,
0,Ab2,mint? 2(48),0,1.8,f,,119,248,862,863,0,,,0,,,0,,
0,Ab2,mint? [248],0,1.59,f 1n,,312,248,862,863,0,,,0,,,0,,
0,Ab2,mint? 248,0,1.56,f 2n,,300,248,862,863,0,,,0,,,0,,
0,Ab2,mint? [248],0,1.19,f,,170,248,862,863,0,,,0,,,0,,
0,Ab2,mint? 248,0,1.19,f,,171,248,862,863,0,,,0,,,0,,
0,Ab2,mint? [24](8),0,0.87,f,,59,248,862,863,0,,,0,,,0,,
0,Ab2,[Fa]ris [24](8),0,0.75,f,,330,248,862,863,0,,,0,,,0,,
0,Ab2,mint? [2]48,0,0.66,f,,131,248,862,863,0,,,0,,,0,,
0,Ab2,mint? [248],0,0.62,f,,333,248,862,863,0,,,0,,,0,,
0,Ab2,mint? [2]48,0,0.59,f,,330,248,862,863,0,,,0,,,0,,
0,Ab2,mint? 24(0?9),0,1.58,f 1n,,155,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,1.41,f,,223,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,1.35,f,,130,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,1.33,f,,155,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,1.3,f 1n,,317,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,1.15,f 1n,,59,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,1.11,f,,61,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24(0?9),0,1.07,f,,131,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24(0?9),0,1.07,f,,204,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,1,f,,130,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,0.81,f,,312,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,0.75,f,,343,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,0.57,f,,303,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,0.56,f 1h,,395,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,0.53,f 1n,,252,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24[0?9],0,0.43,f,,330,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? [2]4[0?9],0,0.36,f 2n,,297,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? [2]4[0?9],0,0.34,f,,255,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? [2]4[0?9],0,0.27,f,,170,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? [2]4[0?9],0,0.21,f,,312,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? [2]4[0?9],0,0.18,f 1n,,171,240,854,855,249,863,864,0,,,0,,
0,Ab2,mint? 24(1?9),0,1.36,f,,380,241,855,856,249,863,864,0,,,0,,
0,Ab2,mint? 24[1?9],0,0.61,f,,130,241,855,856,249,863,864,0,,,0,,
0,Ab2,mint? [2]4[1?9],0,0.38,f,,148,241,855,856,249,863,864,0,,,0,,
0,Ab2,mint? 24[1?9],0,0.36,f,,130,241,855,856,249,863,864,0,,,0,,
0,Ab2,mint? 24[1?9],0,0.33,f c,,200,241,855,856,249,863,864,0,,,0,,
0,Ab2,mint? [2]4[1?9],0,0.29,f,,133,241,855,856,249,863,864,0,,,0,,
0,Ab2,mint? [2]4[1?9],0,0.24,f,,304,241,855,856,249,863,864,0,,,0,,
0,Ab2,"mint? 24[4], 24[7] or 24[9]",0,0.59,f,,331,244,858,859,247,861,862,249,863,864,0,,
0,Ab2,mint? 24[8?9],0,0.75,f,,385,248,862,863,249,863,864,0,,,0,,
0,Ab2,mint? [2]4[8?9],0,0.37,f,,200,248,862,863,249,863,864,0,,,0,,
0,Ab2,mint? 24[9],0,1.99,f 2n,,385,249,863,864,0,,,0,,,0,,
0,Ab2,mint? 24(9),0,1.94,f,,341,249,863,864,0,,,0,,,0,,
0,Ab2,mint? 24[9],0,1.81,f,,130,249,863,864,0,,,0,,,0,,
0,Ab2,mint? [2]4[9],0,1.56,f,,245,249,863,864,0,,,0,,,0,,
0,Ab2,mint? 249,0,1.26,f,,255,249,863,864,0,,,0,,,0,,
0,Ab2,mint? (2)4(9),0,0.94,f,,223,249,863,864,0,,,0,,,0,,
0,Ab2,mint? [24]9,0,0.79,f,,155,249,863,864,0,,,0,,,0,,
0,Ab2,mint? (2)49,0,0.79,f,,385,249,863,864,0,,,0,,,0,,
0,Ab2,mint? [2]49,0,0.71,f,,93,249,863,864,0,,,0,,,0,,
0,Ab2,mint? [2]49,0,0.32,f,,193,249,863,864,0,,,0,,,0,,
0,Ab2,mint? [2]4[9],0,0.32,f,,151,249,863,864,0,,,0,,,0,,
0,Ab2,mint? 25(0),0,1.89,f,,131,250,864,865,0,,,0,,,0,,
0,Ab2,mint? 250,0,1.51,f,,131,250,864,865,0,,,0,,,0,,
0,Ab2,mint? [2]5[0],0,0.51,f,,131,250,864,865,0,,,0,,,0,,
0,Ab2,mint? 250,0,0.47,f,,392,250,864,865,0,,,0,,,0,,
0,Ab2,mint?[22]1 [23]1 [24]1 [25]1,0,0.22,f,,82,221,835,836,231,845,846,241,855,856,251,865,866
0,Ab2,mint? xx1 [221?51],0,0.06,f,,148,221,835,836,251,865,866,0,,,0,,
0,Ab2,mint? [247?51],0,2,f 1n,,187,247,861,862,251,865,866,0,,,0,,
0,Ab2,mint? [247?51],0,0.73,f,,343,247,861,862,251,865,866,0,,,0,,
0,Ab2,mint? [247?51],0,0.49,f 1n,,263,247,861,862,251,865,866,0,,,0,,
0,Ab2,mint? [247?51],0,0.46,f,,333,247,861,862,251,865,866,0,,,0,,
0,Ab2,mint? [247?51],0,0.42,f,,297,247,861,862,251,865,866,0,,,0,,
0,Ab2,mint? (248?51),0,2.94,f 1n,,326,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? (248?51),0,2.82,,,341,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,2.14,f,,225,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? (248?51),0,1.75,f,,312,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,1.13,f,,330,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,1.12,f 3n,,312,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,1.1,f,,130,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? 2[48?51],0,0.9,f,,151,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? 2[48?51],0,0.88,cf,,26,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,0.84,f,,304,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? 2[48?51],0,0.79,f,,317,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,0.77,f,,330,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,0.65,f e .,,312,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,0.54,f,,93,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,0.53,f,,385,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,0.49,f 1n,,223,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,0.45,f 2n,,222,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,0.3,f .,,312,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? [248?51],0,0.28,f,,223,248,862,863,251,865,866,0,,,0,,
0,Ab2,mint? (249?51),0,3.27,2n,,61,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? 2[49?51] Madinat...,0,2.07,f,,151,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,1.57,f 2n,,200,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? 2[49?51],0,1.56,f,,131,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,1.36,cf,,104,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? 2[49?51],0,1.34,f,,130,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,1.19,f,,385,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,1.05,f 1n,,330,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? 2[49?51],0,0.99,f,,131,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.98,f,,317,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.96,f,,81,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.93,f,,255,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.88,f 3n,,122,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? (24)[9]?(25)[1],0,0.82,f,,343,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.79,f,,133,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.77,f,,200,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.76,f,,196,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.76,f,,200,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.73,f .,,343,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.55,f,,222,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.44,f,,326,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.42,f,,131,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? [249?51],0,0.38,f,,200,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? 2[49?51],0,0.36,f 1n,,330,249,863,864,251,865,866,0,,,0,,
0,Ab2,mint? 25[0?1],0,1.5,f 1n,,311,250,864,865,251,865,866,0,,,0,,
0,Ab2,mint? 25[0?1],0,0.51,f,,224,250,864,865,251,865,866,0,,,0,,
0,Ab2,mint? 251,0,3.07,f 2n,,182,251,865,866,0,,,0,,,0,,
0,Ab2,mint? [25]1,0,0.55,f,,252,251,865,866,0,,,0,,,0,,
0,Ab2,mint? [2]51,0,0.4,f,,379,251,865,866,0,,,0,,,0,,
0,Ab2,"mint? xx2 (222,232,252)",0,0.86,f 1n,,193,222,836,837,232,846,847,252,866,867,0,,
0,Ab2,mint? (230?52),0,3.12,1n,,151,230,844,845,252,866,867,0,,,0,,
0,Ab2,mint? 2[51?52],0,1.11,f 1n,,321,251,865,866,252,866,867,0,,,0,,
0,Ab2,mint? 2[51?53],0,0.93,f,,223,251,865,866,253,867,868,0,,,0,,
0,Ab2,mint? [251?53],0,0.59,f,,131,251,865,866,253,867,868,0,,,0,,
0,Ab2,mint? [251?53],0,0.58,f,,151,251,865,866,253,867,868,0,,,0,,
0,Ab2,mint? 25[1?3],0,0.58,f,,330,251,865,866,253,867,868,0,,,0,,
0,Ab2,mint? [251?53],0,0.29,f,,59,251,865,866,253,867,868,0,,,0,,
0,Ab2,mint? [252?53],0,1.05,f 2n,,66,252,866,867,253,867,868,0,,,0,,
0,Ab2,mint? 2(5)[2?3],0,0.53,f,,252,252,866,867,253,867,868,0,,,0,,
0,Ab2,mint? (253),0,2.8,f,,52,253,867,868,0,,,0,,,0,,
0,Ab2,mint? [2]53,0,1.07,f,,155,253,867,868,0,,,0,,,0,,
0,Ab2,mint? 253,0,0.94,f,,320,253,867,868,0,,,0,,,0,,
0,Ab2,mint? 253 (Samarqand?),0,0.92,f,,66,253,867,868,0,,,0,,,0,,
0,Ab2,mint? [2]5(3),0,0.88,f,,312,253,867,868,0,,,0,,,0,,
0,Ab2,mint? 254,0,1.45,f,,333,254,868,,0,,,0,,,0,,
0,Ab2,mint? [79?255],0,0.47,f.,,59,79,698,699,255,868,869,0,,,0,,
0,Ab2,mint? 2[06?55],0,1.5,f 5n,,108,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,1.15,f 3n,,179,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? 2[06?55],0,1.06,f.,,130,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.98,f,,26,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? 2[06?55],0,0.98,f,,103,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.88,f 2n,,130,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.79,f,,224,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? 2[06?55],0,0.72,f,,392,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.71,f 2n,,263,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.67,f 1n,,151,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? 2[06?55],0,0.65,f 2n,,380,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.53,f,,200,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.5,f,,200,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.46,f.,,378,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.45,f 13n,,48,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.44,f,,170,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.39,f,,151,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.37,f 1n,,84,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.35,f 3n,,246,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.3,f,,67,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.29,f,,331,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.28,f,,131,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.26,f,,263,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.26,f,,300,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? 2[06?55],0,0.24,f,,81,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.23,f,,106,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.2,f,,81,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.16,f,,82,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? [206?55],0,0.09,f,,146,206,821,822,255,868,869,0,,,0,,
0,Ab2,mint? xx5 [21]5?[25]5,0,0.24,f,,273,215,830,831,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.85,f,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? (219?55),0,1.76,f 1n,,182,219,834,835,255,868,869,0,,,0,,
0,Ab2,Mad[inat ...] 2[19?55],0,1.47,f 3n,,255,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.45,f,,61,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.42,f,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.42,f,,300,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.39,f 3n,,341,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.32,f,,119,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.32,f,,330,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.29,f 10n,,182,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.26,f,,108,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.24,f,,172,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.21,f 6n,,109,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.2,f 3n,,130,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.19,f,,378,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.18,f 1n,,331,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.14,f,,380,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.09,f,,96,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.08,f,,155,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.08,f,,203,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.08,f 3n,,255,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.05,f,,131,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.04,f,,266,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.03,f,,130,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1.03,f 1n,,330,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.03,f 1n,,303,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.01,f 2n,,265,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1.01,f,,196,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,1,f,,333,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,1,f,,204,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.99,f,,303,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.98,f 3n,,380,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.97,f,,343,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.93,f,,265,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.92,f,,223,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.92,f,,315,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.91,f .,,113,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.91,f 1n,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.89,f,,265,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.89,f 1n,,172,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.86,f,,317,219,834,835,255,868,869,0,,,0,,
0,Ab2,Mad[inat ...] [219?55],0,0.86,f,,196,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.86,f,,378,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.86,f,,187,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.84,f 1n,,107,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.83,f,,98,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.82,f,,392,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.8,f 9n,,321,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.8,f 3n,,187,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.8,f,,193,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.79,f,,266,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.78,f 2n,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.78,f.,,130,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.78,f 1n,,102,219,834,835,255,868,869,0,,,0,,
0,Ab2,Mad[inat ...] [219?55],0,0.78,f 1n,,131,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.78,f 5n,,148,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.78,f,,170,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.77,f 1n,,155,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.77,f,,131,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.76,f,,194,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.76,f 6n,,315,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.75,f,,52,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.75,f,,204,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.75,f,,265,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.74,f,,378,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.74,f 3n,,171,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.73,f,,378,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.72,f,,131,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.71,f,,170,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.71,f,,378,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.71,f 3n,,300,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.71,f,,222,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.69,f,,171,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.69,f 1n,,255,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.68,f 1h2n,,119,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.68,f 1n,,193,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.68,f 1n,,203,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.67,f,,148,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.67,f,,96,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.67,f,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.67,f 1n,,326,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.66,f 3n,,258,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.66,f 2n,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.66,f,,252,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.64,f 9n,,133,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.64,f,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.64,f,,222,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.64,f 2n,,297,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.62,f,,304,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.62,f,,182,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.61,f 1n,,317,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.6,f,,65,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.6,f g,,170,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.6,f,,196,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.59,f,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.58,f 5n,,48,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.58,f,,155,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.58,f,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.58,f,,223,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.56,f,,187,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.55,f 4n,,415,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.55,f 1n,,312,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.55,f,,196,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.54,f,,52,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55],0,0.54,f 2n,,119,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? [219?55] Madinat...,0,0.54,f,,170,219,834,835,255,868,869,0,,,0,,
0,Ab2,mint? 2[19?55],0,0.52,f,,246,219,834,835,255,868,869,0,,,0,,
